t,body_x,body_region,com_direction,hip_vx,hip_x,hip_conf,lf_x,lf_vx,lf_vy,lf_pred,lf_region,lf_src,lf_reliable,rf_x,rf_vx,rf_vy,rf_pred,rf_region,rf_src,rf_reliable,knee_vx_left,knee_vx_right,fast_intent,lead_side,body_support,score_L,score_C,score_R,side_candidate,side_score,side_body_support,both_feet_region,center_return_support,center_foot_gate,confirmation_hold,suppressed,ignored_trail_side,ignored_spent_side,center_settle_blocked,prev_lane,next_lane,reason
41141.2581,0.5475,0,1,0.0144,0.5475,1.000,0.5250,0.0058,-0.0005,0.5257,0,left_ankle,1,0.5613,0.0283,-0.0030,0.5644,0,right_ankle,1,-0.0111,0.0167,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.2905,0.5476,0,1,0.0044,0.5476,1.000,0.5254,0.0288,0.0100,0.5285,0,left_ankle,1,0.5613,0.0055,0.0068,0.5619,0,right_ankle,1,0.0022,0.0053,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.2905,0.5476,0,1,0.0033,0.5476,1.000,0.5261,0.0319,0.0111,0.5297,0,left_ankle,1,0.5613,0.0043,0.0067,0.5617,0,right_ankle,1,0.0027,0.0035,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.3232,0.5475,0,1,-0.0049,0.5475,1.000,0.5261,0.0032,-0.0052,0.5265,0,left_ankle,1,0.5613,0.0026,-0.0067,0.5616,0,right_ankle,1,0.0039,-0.0079,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.3232,0.5474,0,1,-0.0067,0.5474,1.000,0.5262,0.0032,-0.0089,0.5265,0,left_ankle,1,0.5617,0.0069,-0.0085,0.5624,0,right_ankle,1,0.0051,-0.0094,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.3554,0.5472,0,1,-0.0131,0.5472,1.000,0.5261,-0.0015,-0.0033,0.5260,0,left_ankle,1,0.5616,-0.0033,-0.0020,0.5612,0,right_ankle,1,-0.0045,-0.0083,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.3554,0.5469,0,1,-0.0204,0.5469,1.000,0.5258,-0.0062,-0.0042,0.5251,0,left_ankle,1,0.5608,-0.0128,-0.0024,0.5594,0,right_ankle,1,-0.0106,-0.0121,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.3865,0.5462,0,1,-0.0370,0.5462,1.000,0.5256,-0.0249,-0.0007,0.5228,0,left_ankle,1,0.5608,-0.0119,-0.0022,0.5595,0,right_ankle,1,-0.0201,-0.0155,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.3865,0.5457,0,1,-0.0433,0.5457,1.000,0.5250,-0.0280,0.0019,0.5219,0,left_ankle,1,0.5603,-0.0197,-0.0017,0.5581,0,right_ankle,1,-0.0233,-0.0244,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.3865,0.5452,0,1,-0.0504,0.5452,1.000,0.5250,-0.0291,0.0028,0.5218,0,left_ankle,1,0.5603,-0.0223,0.0001,0.5578,0,right_ankle,1,-0.0256,-0.0307,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.4354,0.5449,0,1,-0.0139,0.5449,1.000,0.5250,-0.0017,0.0051,0.5248,0,left_ankle,1,0.5601,-0.0112,0.0021,0.5588,0,right_ankle,1,-0.0028,-0.0139,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.4354,0.5446,0,1,-0.0156,0.5446,1.000,0.5250,-0.0017,0.0058,0.5248,0,left_ankle,1,0.5598,-0.0122,0.0031,0.5584,0,right_ankle,1,-0.0025,-0.0151,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.4663,0.5444,0,1,-0.0083,0.5444,1.000,0.5250,-0.0010,0.0023,0.5248,0,left_ankle,1,0.5598,0.0018,0.0015,0.5600,0,right_ankle,1,-0.0159,-0.0053,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.4663,0.5443,0,1,-0.0092,0.5443,1.000,0.5250,-0.0006,0.0013,0.5249,0,left_ankle,1,0.5600,0.0037,0.0035,0.5604,0,right_ankle,1,-0.0164,-0.0045,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.4989,0.5440,0,1,-0.0102,0.5440,1.000,0.5249,-0.0037,-0.0030,0.5245,0,left_ankle,1,0.5600,0.0013,0.0133,0.5601,0,right_ankle,1,-0.0045,-0.0018,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.4989,0.5439,0,1,-0.0123,0.5439,1.000,0.5246,-0.0068,-0.0033,0.5239,0,left_ankle,1,0.5597,-0.0037,0.0118,0.5592,0,right_ankle,1,-0.0040,-0.0008,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.5308,0.5438,0,1,-0.0033,0.5438,1.000,0.5247,0.0027,0.0096,0.5250,0,left_ankle,1,0.5596,-0.0068,-0.0003,0.5589,0,right_ankle,1,-0.0035,0.0003,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.5308,0.5437,0,1,-0.0032,0.5437,1.000,0.5248,0.0031,0.0096,0.5252,0,left_ankle,1,0.5596,-0.0063,-0.0006,0.5589,0,right_ankle,1,-0.0053,-0.0007,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.5626,0.5437,0,1,0.0010,0.5437,1.000,0.5248,0.0005,-0.0207,0.5249,0,left_ankle,1,0.5596,0.0013,-0.0177,0.5598,0,right_ankle,1,-0.0119,-0.0010,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.5943,0.5436,0,1,-0.0005,0.5436,1.000,0.5248,-0.0001,-0.0103,0.5248,0,left_ankle,1,0.5596,-0.0013,-0.0089,0.5595,0,right_ankle,1,-0.0120,-0.0014,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.5943,0.5436,0,1,-0.0036,0.5436,1.000,0.5249,0.0002,0.0003,0.5249,0,left_ankle,1,0.5596,-0.0029,-0.0012,0.5593,0,right_ankle,1,-0.0166,-0.0045,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.6261,0.5436,0,1,-0.0005,0.5436,1.000,0.5249,0.0008,0.0063,0.5249,0,left_ankle,1,0.5596,0.0012,-0.0008,0.5597,0,right_ankle,1,-0.0019,-0.0006,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.6261,0.5436,0,1,-0.0002,0.5436,1.000,0.5249,0.0006,0.0064,0.5249,0,left_ankle,1,0.5596,0.0013,-0.0090,0.5598,0,right_ankle,1,-0.0017,-0.0005,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.6261,0.5436,0,1,0.0002,0.5436,1.000,0.5249,0.0006,0.0064,0.5249,0,left_ankle,1,0.5596,0.0017,-0.0120,0.5598,0,right_ankle,1,-0.0014,-0.0003,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.6586,0.5436,0,1,0.0006,0.5436,1.000,0.5249,-0.0005,-0.0081,0.5248,0,left_ankle,1,0.5596,-0.0005,-0.0116,0.5596,0,right_ankle,1,-0.0070,0.0009,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.6586,0.5436,0,1,0.0009,0.5436,1.000,0.5248,-0.0005,-0.0114,0.5248,0,left_ankle,1,0.5595,-0.0026,-0.0116,0.5592,0,right_ankle,1,-0.0129,0.0010,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.6905,0.5436,0,1,0.0007,0.5436,1.000,0.5248,-0.0005,-0.0033,0.5248,0,left_ankle,1,0.5595,-0.0015,-0.0023,0.5593,0,right_ankle,1,-0.0054,0.0006,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.6905,0.5436,0,1,0.0009,0.5436,1.000,0.5246,-0.0048,-0.0033,0.5240,0,left_ankle,1,0.5595,-0.0013,-0.0017,0.5594,0,right_ankle,1,-0.0061,0.0006,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.7222,0.5436,0,1,0.0008,0.5436,1.000,0.5245,-0.0047,-0.0058,0.5240,0,left_ankle,1,0.5595,-0.0008,-0.0002,0.5594,0,right_ankle,1,-0.0003,0.0003,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.7222,0.5436,0,1,0.0005,0.5436,1.000,0.5245,-0.0061,-0.0144,0.5238,0,left_ankle,1,0.5593,-0.0033,-0.0002,0.5590,0,right_ankle,1,-0.0026,0.0003,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.7547,0.5436,0,1,0.0000,0.5436,1.000,0.5244,-0.0016,-0.0062,0.5243,0,left_ankle,1,0.5593,-0.0023,-0.0006,0.5591,0,right_ankle,1,-0.0020,0.0004,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.7547,0.5436,0,1,0.0000,0.5436,1.000,0.5244,-0.0018,-0.0059,0.5242,0,left_ankle,1,0.5593,-0.0021,-0.0006,0.5591,0,right_ankle,1,-0.0019,0.0008,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.7547,0.5436,0,1,0.0001,0.5436,1.000,0.5244,-0.0021,-0.0067,0.5242,0,left_ankle,1,0.5593,-0.0023,-0.0005,0.5591,0,right_ankle,1,-0.0017,0.0011,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.8019,0.5437,0,1,0.0008,0.5437,1.000,0.5245,0.0046,0.0038,0.5250,0,left_ankle,1,0.5594,0.0026,0.0002,0.5596,0,right_ankle,1,0.0025,0.0003,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.8019,0.5437,0,1,0.0008,0.5437,1.000,0.5248,0.0066,0.0038,0.5256,0,left_ankle,1,0.5595,0.0032,0.0025,0.5598,0,right_ankle,1,0.0030,0.0001,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.8344,0.5436,0,1,-0.0028,0.5436,1.000,0.5248,0.0030,0.0008,0.5252,0,left_ankle,1,0.5595,0.0026,0.0097,0.5598,0,right_ankle,1,0.0006,-0.0011,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.8344,0.5435,0,1,-0.0055,0.5435,1.000,0.5248,0.0030,0.0009,0.5252,0,left_ankle,1,0.5596,0.0026,0.0096,0.5598,0,right_ankle,1,0.0003,-0.0023,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.8662,0.5434,0,1,-0.0101,0.5434,1.000,0.5248,-0.0001,0.0074,0.5248,0,left_ankle,1,0.5596,0.0037,-0.0012,0.5600,0,right_ankle,1,-0.0079,-0.0011,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.8662,0.5431,0,1,-0.0152,0.5431,1.000,0.5248,-0.0001,0.0080,0.5248,0,left_ankle,1,0.5597,0.0050,-0.0019,0.5603,0,right_ankle,1,-0.0101,-0.0011,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.8990,0.5429,0,1,-0.0088,0.5429,1.000,0.5248,-0.0003,0.0010,0.5248,0,left_ankle,1,0.5597,0.0003,0.0018,0.5598,0,right_ankle,1,-0.0157,0.0003,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.8990,0.5428,0,1,-0.0096,0.5428,1.000,0.5249,0.0007,0.0033,0.5250,0,left_ankle,1,0.5598,0.0019,0.0051,0.5600,0,right_ankle,1,-0.0228,0.0004,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.9304,0.5427,0,1,-0.0018,0.5427,1.000,0.5249,-0.0015,0.0012,0.5247,0,left_ankle,1,0.5599,0.0042,0.0057,0.5603,0,right_ankle,1,-0.0342,0.0002,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.9304,0.5427,0,1,-0.0020,0.5427,1.000,0.5247,-0.0031,0.0011,0.5244,0,left_ankle,1,0.5599,0.0043,0.0057,0.5604,0,right_ankle,1,-0.0444,0.0003,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.9628,0.5425,0,1,-0.0130,0.5425,1.000,0.5247,-0.0020,-0.0071,0.5245,0,left_ankle,1,0.5599,0.0001,-0.0014,0.5599,0,right_ankle,1,-0.0526,-0.0010,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.9628,0.5422,0,1,-0.0177,0.5422,1.000,0.5246,-0.0034,-0.0071,0.5242,0,left_ankle,1,0.5598,-0.0019,-0.0013,0.5596,0,right_ankle,1,-0.0647,-0.0012,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.9946,0.5420,0,1,-0.0084,0.5420,1.000,0.5242,-0.0349,-0.0001,0.5204,0,left_ankle,1,0.5598,-0.0027,0.0000,0.5595,0,right_ankle,1,-0.0337,-0.0053,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41141.9946,0.5418,0,1,-0.0102,0.5418,1.000,0.5227,-0.0477,0.0014,0.5175,0,left_ankle,1,0.5598,-0.0027,-0.0000,0.5595,0,right_ankle,1,-0.0411,-0.0068,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41142.0263,0.5414,0,1,-0.0275,0.5414,1.000,0.5216,-0.1062,0.0291,0.5099,0,left_ankle,1,0.5598,0.0028,0.0168,0.5601,0,right_ankle,1,-0.0529,-0.0080,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41142.0263,0.5406,0,1,-0.0434,0.5406,1.000,0.5184,-0.1285,0.0320,0.5042,0,left_ankle,1,0.5598,0.0021,0.0211,0.5600,0,right_ankle,1,-0.0698,-0.0106,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41142.0583,0.5395,0,-1,-0.0615,0.5395,1.000,0.5168,-0.1508,0.0054,0.5002,0,left_ankle,1,0.5597,-0.0076,0.0059,0.5589,0,right_ankle,1,-0.0636,-0.0238,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41142.0583,0.5385,0,-1,-0.0754,0.5385,1.000,0.5121,-0.1845,0.0098,0.4918,0,left_ankle,1,0.5595,-0.0088,0.0057,0.5585,0,right_ankle,1,-0.0795,-0.0284,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41142.0904,0.5371,0,-1,-0.0727,0.5371,1.000,0.5098,-0.2155,-0.0105,0.4861,0,left_ankle,1,0.5595,-0.0011,-0.0010,0.5594,0,right_ankle,1,-0.1516,-0.0248,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41142.0904,0.5359,0,-1,-0.0851,0.5359,1.000,0.5038,-0.2530,-0.0105,0.4760,-1,left_ankle,1,0.5596,0.0007,0.0013,0.5597,0,right_ankle,1,-0.1725,-0.0289,-1,left,0,0.720,0.850,0.000,-1,0.720,0,0,0,0,0,0,,,0,0,0,body-gate -1
41142.1232,0.5349,0,1,-0.0429,0.5349,1.000,0.4989,-0.4146,0.0137,0.4533,-1,left_ankle,1,0.5596,0.0012,0.0009,0.5598,0,right_ankle,1,-0.1852,-0.0124,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41142.1232,0.5340,0,1,-0.0536,0.5340,1.000,0.4868,-0.4856,0.0177,0.4334,-1,left_ankle,1,0.5596,0.0005,0.0002,0.5596,0,right_ankle,1,-0.2184,-0.0155,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41142.1232,0.5334,0,-1,-0.0612,0.5334,1.000,0.4855,-0.5226,0.0212,0.4280,-1,left_ankle,1,0.5595,-0.0002,-0.0008,0.5595,0,right_ankle,1,-0.2398,-0.0180,-1,left,0,0.720,0.850,0.000,-1,0.720,0,0,0,0,0,0,,,0,0,0,body-gate -1
41142.1704,0.5323,0,1,-0.0427,0.5323,1.000,0.4817,-0.2189,-0.0047,0.4576,-1,left_ankle,1,0.5595,-0.0009,-0.0044,0.5594,0,right_ankle,1,-0.1481,-0.0159,0,,0,0.000,1.059,0.000,1,0.000,1,0,0,0,0,0,,,0,0,0,center-com
41142.1704,0.5311,0,-1,-0.0562,0.5311,1.000,0.4741,-0.2554,-0.0042,0.4460,-1,left_ankle,1,0.5597,0.0008,0.0027,0.5598,0,right_ankle,1,-0.1662,-0.0177,-1,left,0,0.720,0.850,0.000,-1,0.720,0,0,0,0,0,0,,,0,0,0,body-gate -1
41142.2030,0.5295,0,-1,-0.0832,0.5295,1.000,0.4695,-0.4145,0.0015,0.4239,-1,left_ankle,1,0.5597,0.0080,0.0193,0.5606,0,right_ankle,1,-0.2247,-0.0308,-1,left,0,0.720,0.850,0.000,-1,0.720,0,0,0,0,0,0,,,0,0,0,body-gate -1
41142.2030,0.5281,0,-1,-0.1020,0.5281,1.000,0.4614,-0.4293,-0.0022,0.4141,-1,left_ankle,1,0.5602,0.0129,0.0192,0.5616,0,right_ankle,1,-0.2373,-0.0388,-1,left,1,2.070,0.850,0.000,-1,2.070,1,0,0,0,0,0,,,0,0,-1,fast-foot -1 -> lane -1
41142.3623,0.5075,0,-1,-0.1641,0.5075,1.000,0.4149,-0.1399,0.0028,0.3995,-1,left_ankle,1,0.5602,-0.0027,-0.0139,0.5600,0,right_ankle,1,-0.1793,-0.1025,0,,0,0.660,0.850,0.000,-1,0.660,1,0,0,1,0,0,,left,0,-1,-1,hold
41142.3944,0.5045,0,-1,-0.1408,0.5045,1.000,0.4142,-0.0809,0.0054,0.4053,-1,left_ankle,1,0.5602,-0.0073,-0.0027,0.5594,0,right_ankle,1,-0.1087,-0.1013,0,,0,0.660,0.850,0.000,-1,0.660,1,0,0,1,0,0,,left,0,-1,-1,hold
41142.3944,0.5021,0,-1,-0.1710,0.5021,1.000,0.4115,-0.1064,0.0143,0.3998,-1,left_ankle,1,0.5600,-0.0080,-0.0036,0.5591,0,right_ankle,1,-0.1371,-0.1322,0,,0,0.660,0.850,0.000,-1,0.660,1,0,0,1,0,0,,left,0,-1,-1,hold
41142.4270,0.4985,0,-1,-0.1728,0.4985,1.000,0.4109,-0.0777,0.0693,0.4023,-1,left_ankle,1,0.5599,-0.0062,-0.0024,0.5593,0,right_ankle,1,-0.0978,-0.1382,0,,0,0.660,0.850,0.000,-1,0.660,1,0,0,1,0,0,,left,0,-1,-1,hold
41142.4270,0.4954,0,-1,-0.2133,0.4954,1.000,0.4084,-0.0987,0.1065,0.3976,-1,left_ankle,1,0.5598,-0.0067,-0.0032,0.5591,0,right_ankle,1,-0.0968,-0.1597,0,,0,0.660,0.850,0.000,-1,0.660,1,0,0,1,0,0,,left,0,-1,-1,hold
41142.4581,0.4917,0,-1,-0.1801,0.4917,1.000,0.4080,-0.0630,0.1161,0.4010,-1,left_ankle,1,0.5598,-0.0008,-0.0178,0.5597,0,right_ankle,1,-0.0837,-0.1473,0,,0,0.660,0.850,0.000,-1,0.660,1,0,0,1,0,0,,,0,-1,-1,hold
41142.4581,0.4887,0,-1,-0.2188,0.4887,1.000,0.4064,-0.0756,0.1214,0.3981,-1,left_ankle,1,0.5597,-0.0026,-0.0444,0.5594,0,right_ankle,1,-0.1024,-0.1751,0,,0,0.660,0.850,0.000,-1,0.660,1,0,0,1,0,0,,left,0,-1,-1,hold
41142.4901,0.4846,-1,-1,-0.1988,0.4846,1.000,0.4061,-0.0386,0.0459,0.4018,-1,left_ankle,1,0.5597,-0.0025,-0.0271,0.5594,0,right_ankle,1,-0.0878,-0.1308,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41142.4901,0.4807,-1,-1,-0.2552,0.4807,1.000,0.4058,-0.0345,0.0463,0.4020,-1,left_ankle,1,0.5596,-0.0038,-0.0307,0.5591,0,right_ankle,1,-0.1202,-0.1462,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41142.4901,0.4784,-1,-1,-0.2823,0.4784,1.000,0.4047,-0.0449,0.0541,0.3997,-1,left_ankle,1,0.5595,-0.0055,-0.0363,0.5589,0,right_ankle,1,-0.1345,-0.1558,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41142.5392,0.4746,-1,-1,-0.1429,0.4746,1.000,0.4043,-0.0284,0.0149,0.4012,-1,left_ankle,1,0.5587,-0.0343,-0.0220,0.5549,0,right_ankle,1,-0.0887,-0.1437,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41142.5392,0.4712,-1,-1,-0.1731,0.4712,1.000,0.4040,-0.0282,0.0225,0.4009,-1,left_ankle,1,0.5568,-0.0452,-0.0281,0.5518,0,right_ankle,1,-0.0934,-0.1482,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41142.5713,0.4671,-1,-1,-0.1959,0.4671,1.000,0.4039,-0.0086,0.0658,0.4029,-1,left_ankle,1,0.5558,-0.1007,-0.0242,0.5447,0,right_ankle,1,-0.1359,-0.2156,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,right,,0,-1,-1,confirmed
41142.5713,0.4640,-1,-1,-0.2286,0.4640,1.000,0.4044,0.0024,0.0747,0.4047,-1,left_ankle,1,0.5529,-0.1194,-0.0286,0.5398,0,right_ankle,1,-0.1417,-0.2194,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,right,,0,-1,-1,confirmed
41142.6024,0.4599,-1,-1,-0.1992,0.4599,1.000,0.4044,0.0146,0.0293,0.4060,-1,left_ankle,1,0.5506,-0.2191,-0.0080,0.5265,0,right_ankle,1,-0.0865,-0.1873,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,right,,0,-1,-1,confirmed
41142.6024,0.4573,-1,-1,-0.2150,0.4573,1.000,0.4049,0.0215,0.0332,0.4073,-1,left_ankle,1,0.5433,-0.2737,-0.0079,0.5132,0,right_ankle,1,-0.0724,-0.1903,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,right,,0,-1,-1,confirmed
41142.6348,0.4542,-1,-1,-0.1317,0.4542,1.000,0.4049,0.0047,0.0112,0.4054,-1,left_ankle,1,0.5397,-0.3358,0.0562,0.5028,0,right_ankle,1,-0.0341,-0.2022,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41142.6348,0.4514,-1,-1,-0.1676,0.4514,1.000,0.4046,0.0009,0.0184,0.4047,-1,left_ankle,1,0.5311,-0.3823,0.0630,0.4890,0,right_ankle,1,-0.0489,-0.2231,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41142.6663,0.4488,-1,-1,-0.1135,0.4488,1.000,0.4046,-0.0053,0.0055,0.4040,-1,left_ankle,1,0.5251,-0.5383,-0.0115,0.4658,-1,right_ankle,1,-0.0207,-0.2114,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41142.6663,0.4467,-1,-1,-0.1408,0.4467,1.000,0.4045,-0.0064,0.0033,0.4038,-1,left_ankle,1,0.5123,-0.5914,-0.0076,0.4472,-1,right_ankle,1,-0.0268,-0.2297,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41142.6996,0.4441,-1,-1,-0.1144,0.4441,1.000,0.4048,0.0184,-0.0224,0.4068,-1,left_ankle,1,0.5085,-0.3420,0.0036,0.4708,-1,right_ankle,1,-0.0049,-0.1897,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41142.6996,0.4430,-1,-1,-0.1092,0.4430,1.000,0.4056,0.0255,-0.0338,0.4084,-1,left_ankle,1,0.4995,-0.3885,0.0010,0.4568,-1,right_ankle,1,-0.0006,-0.2105,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41142.7303,0.4409,-1,-1,-0.0950,0.4409,1.000,0.4055,0.0010,-0.0076,0.4057,-1,left_ankle,1,0.4954,-0.4066,-0.0276,0.4506,-1,right_ankle,1,-0.0354,-0.2807,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41142.7303,0.4393,-1,-1,-0.1142,0.4393,1.000,0.4058,0.0072,-0.0175,0.4066,-1,left_ankle,1,0.4842,-0.4782,-0.0412,0.4316,-1,right_ankle,1,-0.0346,-0.3207,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41142.7626,0.4370,-1,-1,-0.1127,0.4370,1.000,0.4057,-0.0019,-0.0301,0.4055,-1,left_ankle,1,0.4775,-0.5839,-0.0061,0.4133,-1,right_ankle,1,-0.0418,-0.3184,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41142.7626,0.4354,-1,-1,-0.1240,0.4354,1.000,0.4055,-0.0019,-0.0318,0.4053,-1,left_ankle,1,0.4659,-0.6084,-0.0072,0.3990,-1,right_ankle,1,-0.0446,-0.3516,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41142.7941,0.4332,-1,-1,-0.1029,0.4332,1.000,0.4054,-0.0101,-0.0023,0.4043,-1,left_ankle,1,0.4597,-0.5264,-0.0015,0.4018,-1,right_ankle,1,-0.0181,-0.2459,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41142.7941,0.4315,-1,-1,-0.1216,0.4315,1.000,0.4044,-0.0232,-0.0013,0.4018,-1,left_ankle,1,0.4494,-0.5379,0.0004,0.3902,-1,right_ankle,1,-0.0287,-0.2464,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
41142.8265,0.4285,-1,-1,-0.1505,0.4285,1.000,0.4044,-0.0093,-0.0000,0.4034,-1,left_ankle,1,0.4454,-0.3235,0.0697,0.4099,-1,right_ankle,1,-0.0512,-0.2812,0,,0,1.510,0.000,0.000,-1,1.510,1,0,0,0,0,0,,,0,-1,-1,confirmed
